,response,score,observed
574," A very mutilated hand is shown over a pool of blood (and water I hope, or that is a LOT of blood).",1.0,4.629545211791992
575, An old man is standing leaned on a wall in some home.,1.25,5.41757869720459
576, She is at the beach in a blue shirt.,1.5,6.074886322021484
577, There are people are in a field.,1.5,3.8588078022003174
578, There is a small girl with bangs sitting on a child sized chair reading a book.,1.5,3.842224597930908
579," he just chilling and singing a country song, probably entertaining an audience.",1.75,4.6734161376953125
580, It makes me feel bad for what his about to do.,2.0,5.322762966156006
581, They all have their heads bowed down so are likely unconscious or passed out.,1.5,3.486539125442505
582, Wonder what he is looking for.,2.75,5.83206844329834
583," blown in the face again, pretty lasting damage, probably not survived the impact sorry for the pain .",3.25,4.863775253295898
584, She has a cigarette in one hand.,1.75,2.4959964752197266
585, There is a woman pushing a man away.,2.25,3.8391547203063965
586," What an adorable baby, very cute.",1.5,5.32094669342041
587, His right eye is missing and there is blood pooling in the gash.,2.0,3.794530153274536
588, Really not fun to look at.,1.25,3.770430326461792
589, The same man from earlier is holding the same knife to the same woman's throat.,2.75,5.407832145690918
590," Long time ago, far away, a man probably hit a woman real hard in the face; her face went backward.",7.0,6.775941371917725
591,"If you analyze the thousands of football games played in the last 10 years, you can devise a set of rules that almost always lead to a win.",7.0,4.323061943054199
592,"I attend therapy every week, pop a little blue pill every morning and, just as importantly, I lean heavily on my pulse checkers.",1.0,5.656621932983398
593," There is an older couple who are by the water, enjoying a nice summer day.",1.5,2.862851619720459
594,"In short, we make believing in climate change the better option.",1.25,5.456180572509766
595,Woman smiling and sitting on beach.,1.25,3.9950249195098877
596, There seems to be a crowd .,1.25,2.263469696044922
597, there is a man looking at a woman with her hands up.,2.25,4.8368940353393555
598, a man and woman are in the kitchen.,1.75,5.74055290222168
599," A few people are about to bash and rob/hurt someone in the car, with a gun.",2.0,4.621227741241455
600, Child with blond hair and blank stare.,3.0,5.612374305725098
601, The mother is not happy.,1.75,5.4720458984375
602, This grandma needs to get back on the job rather than just eating whatever it is they're picking.,2.0,5.001237869262695
603, The young boy looks concerned and possibly scared at his mother's anger.,2.25,1.985450267791748
604,Sarah Titus understands this keenly.,2.5,5.324178218841553
605, There is an adult looking up at something above and a child looking up along with the adult.,1.75,4.531251430511475
606, A sad girl she looks Hispanic .,1.25,3.491420269012451
607, It's hard to tell which part of the body this is.,1.25,5.260203838348389
608,"Between rights issues and the degradation of negatives, movies like “Household Saints” may never be distributed again.",5.0,5.694919586181641
609,there is a baby girl in a incubation chamber holding her mothers hand.,1.25,3.1425702571868896
610," black woman, dark lighting, looking at camera and crying, looks dressed up nicely, very sad, hand under chin, dejected, silently crying.",1.5,3.309833526611328
611, the child has an iv or something that is hooked up to a machine.,2.0,5.353257656097412
612, That's extremely bloody and scary!.,1.75,5.629452705383301
613, There is a little baby in a pile of dried leaves.,3.0,3.304502248764038
614, Another mutilation that idk looks pretty congenital .,4.75,4.8167548179626465
615, the boy was laying on the bed in a hospital during his treatment.,7.0,3.5750741958618164
616, the woman took drugs and is passed out.,6.0,3.337190628051758
617, A couple looks like they are at odds.,2.25,4.109126091003418
618, There is blood everywhere.,1.0,6.033886909484863
619,"From the plumes, Cassini found carbon-bearing molecules, salts and chemical signposts of hot water reacting with rock deep in the region of the plume's source, beneath the icy moon's surface.",2.0,3.486355781555176
620, Kinda creeped out she is just staring.,2.25,6.565996170043945
621,The area behind here has a high chair .,1.75,4.825979709625244
622, Not a clean cut looks like it was hacked off.,6.0,3.81278395652771
623," A man and a woman are talking, the woman is trying to explain something.",5.0,6.506410121917725
624, They all look fairly old and are all wearing glasses.,1.5,4.265942573547363
625, she is trying to grab his arm and fight him off.,1.5,4.929884433746338
626, Two young children seem to be enjoying their walk on the beach.,1.75,6.947366714477539
627, A man is bullying a person in public .,2.0,5.158168315887451
628," Next to her left hand is a bottle of pills, some of which are in the bottle and some of which are on the bed.",1.75,2.771930456161499
629,"She ended up divorcing her adulterous husband, only to be ordered by a judge to get a job to support her kids.",1.5,5.578745365142822
630, Soldiers were redirecting an injured civilian yesterday.,7.0,3.8023836612701416
631, A man is looking directly at the camera with a relaxed look on his face.,1.5,2.8542416095733643
632,A woman suffers from facial injuries.,1.5,3.10935115814209
633, A guy skiing downhill about to jump; pretty cool and exciting.,1.75,2.755420207977295
634," Actually, I can't tell if she is alive or not.",2.25,4.912334442138672
635, it looks more disgusting than scary because this is way too much to be realistic unless that woman went through a literal fire.,1.5,6.062078475952148
636, it looks like his hand is covering her mouth.,2.0,3.949903964996338
637, This is an image of someone holding a gun and wearing a bandana on their face in a country far from here and many years ago.,7.0,4.870545387268066
638,But all they needed to do was play basic strategy—and let the clock run.,6.25,5.095250129699707
639,two adults argued a long time ago.,7.0,5.046220302581787
640,Which compels a seasoned internet traveler to ask: What are they doing?,3.25,4.531161308288574
641, A woman is holding a man by his shirt and appears unhappy.,2.5,4.733504772186279
642,"A person or corpse, there is a massive cut in the side of their face and their eyes also seem gauged out or bloody.",2.75,4.624474048614502
643,"PEW studies when people consume news, but only certain things are characterized as 'news' as far as PEW is concerned.",7.0,4.468836784362793
644,There is a chubby baby with his eyes open and his little mouth open with his tongue visible.,2.25,6.20503044128418
645, He is wearing a black long-sleeved shift.,1.5,4.764700412750244
646, They both look like they are crying and they are outside.,2.5,5.198974609375
647,Do not ever do this.,1.25,2.8722891807556152
648, He also has a bowl cut.,1.5,7.130013942718506
649,This dude looks really creepy his smile is very scary.,2.25,5.140946865081787
650, five people with covered faces are chained to the back of a truck or something.,5.0,5.814510822296143
651, A woman seems annoyed while a slightly older woman is shown standing behind her.,5.0,6.12592077255249
652,Instagram has become flooded with posts sporting the ubiquitous #ad or #sponsored captions — language that is required by US Federal Trade Commission endorsement laws — underneath photos of a new jewelry line or eye cream.,6.5,4.168926239013672
653,A baby is laying on some sheets.,5.5,5.774774074554443
654," child laying in bed, covered in blood, something in mouth, can't tell if alive, looks dejected and half asleep all skin peel.",5.75,3.901580333709717
655, Another man is pointing aggressively at the man on the ground.,5.25,4.361040115356445
656," In a far away country, someone is being rushed to receive medical attention.",7.0,5.067656517028809
657, This is a blurry image of two people with guns moving towards a door.,2.75,5.294858932495117
658,"I was doing it, at least partially, to prove what I could accomplish to other people; to fit the mold of the person I’d shaped myself to be.  ",6.25,5.039372444152832
659, one man in a suit is holding the other up near a bridge.,6.25,3.65533447265625
660,"It also means to weigh ideas, to compare and contrast assertions, to connect one generalization to another.",6.5,5.747041702270508
661, A man looks like he might be uncomfortable what is going on.,6.0,5.192262172698975
662, It is a store front and the man is doing what he should do.,6.0,5.6219072341918945
663, They are sitting as far apart on a bed as possible.,7.0,5.784914493560791
664,Start-ups for pockets?,1.0,2.866366386413574
665, This teacher looks very surprised and is probably confused at something one of her students has done or said.,1.25,2.8770089149475098
666, They are on a train or subway of some kind.,4.75,6.484570503234863
667, Their glasses are fun.,1.25,3.1981046199798584
668, she looks sad and in pain and wants to get help.,1.5,6.210743427276611
669, He is laying in a bed.,1.25,2.261253833770752
670, The beach is nice and the water is very blue.,2.5,4.015697002410889
671, Blood is in a metal can.,2.5,4.141384601593018
672,"Over the course of the game, the Falcons were gaining an above-average 5.8 yards per rush (the league average is around 4.3 yards per play).",7.0,3.2512779235839844
673, Another hand is brushing off some of the dirt .,1.5,4.031845569610596
674, He looks like he's in a hospital though and it doesn't look fatal so hopefully he's ok .,1.0,5.101434230804443
675, This man looks like he is about to commit a mass murder based on his face and the weapon he has in his hand.,1.5,3.1094412803649902
676," He is dressed in long layers, and the curtain is white.",1.25,3.8346304893493652
677, The figure the hand belongs to is hidden and the background is totally black.,1.75,2.467334270477295
678," happened a long time ago looks like a protest, planned .",7.0,6.016086578369141
679, Older white me that look unhappy or angry.,1.25,3.8612656593322754
680, the other people are casually dressed.,1.25,4.702270030975342
681, they are wearing the same outfit and crossing .,1.75,5.9377336502075195
682, This is an image of a woman that was beaten and suffered facial injuries.,6.0,6.926956653594971
683, the blood seems to be coming from his upper extremities.,1.25,6.037628173828125
684, The entire right side of his face is covered in boils and his ear and back of his head have turned black.,1.75,4.696315765380859
685," I really can't even look at this, it's too real.",1.25,5.537509918212891
686,"“If you extrapolate from either figure, tallying songs on album and singles masters, the number of destroyed recordings stretches into the hundreds of thousands,” Rosen wrote.",1.25,5.618583679199219
687, The child looks a little sad or scared.,1.0,6.188998699188232
688, I can see the man's eyeball that has popped out from where it is supposed to be.,1.0,4.300279140472412
689,Inside of a mouth? .,1.5,6.311866283416748
690, They are both legs/arms crossed and on opposite ends of the bed looking away from one another .,1.75,4.303697109222412
691,A woman's face has a huge scar that has left an open wound on the right side of her cheek all the way to her forehead.,1.75,5.276500701904297
692,Her first sponsored posts in 2016 were with smaller brands; she’s since collaborated with heavyweights like H&M and Glamour magazine.,5.75,3.1194329261779785
693, The child is looking at the camera.,1.25,6.07299280166626
694, This person may have died violently.,3.25,4.155117034912109
695," Long time ago, far away, a woman probably passed out after overdosing on drugs/meds.",7.0,4.1851677894592285
696," Black man has laceration on abdomen and chest, he seems beaten.",1.75,5.112447261810303
697, His hair is very neat.,3.25,3.6324899196624756
698," A photo of a different time, maybe late 80s? Makes me want to go vacation.",6.25,2.9124627113342285
699," It seems to be a baby girl, as she is wearing a dress.",2.0,3.7454748153686523
700,I'm reminded of a recent study from PEW.,1.5,3.348289966583252
701, A man with blood on his t shirt and military people.,1.5,4.010091781616211
702, This was a tense situation of a man holding a gun to a woman's face.,6.25,2.877662181854248
703," somewhere in the world, someplace in time, two people look bored while sitting on the couch.",5.25,5.439765453338623
704, There are hands cupping the face and holding it in place.,2.0,4.49639368057251
705,"You might as well say ‘no humans,’ you know?",2.25,4.914675235748291
706,"baby girl in ICU, lots of tubes to help breath, something attacked to stomach, doesn't look healthy.",2.0,2.4734911918640137
707," The scene seems gloomy, and the person does not seem very hopeful.",2.0,5.784478187561035
708," This makes me feel slightly uncomfortable, almost like I'm not suppose to be here watching them.",1.75,4.9478349685668945
709, A woman has messy makeup and a cigarette some time ago in the past.,7.0,5.61187744140625
710, criminals tied up after a fight happened far away .,7.0,5.193163871765137
711, She is holding a teddy bear and has pigtails.,1.5,2.559828758239746
712, I think it's a human but there's a lot of discoloration and bloating of the skin.,1.0,2.943795680999756
713, They both have their arms crossed and are not looking at each other.,2.0,3.217899799346924
714, This is an image of a woman getting abducted into a van.,1.5,5.755847930908203
715, A man is looking away while a woman is screaming and throwing her hands up in the air.,1.75,5.492059230804443
716,Don't focus on telling people that what they have chosen to believe isn't true.,2.25,3.900592803955078
717, They look relatively young.,2.0,4.040436267852783
718,They are hardworking and goal-oriented.,1.5,3.769437313079834
719, She seems upset and he seems surprised at her reaction.,1.0,4.954447269439697
720, I don't know exactly what happened to this woman but she looks really nasty.,1.5,5.160335540771484
721, He is surrounded by a fire in the background and looks like he is in some sort of riot zone.,1.5,5.798008918762207
722, This is a patient who has been beat up or burned very badly on his face.,1.5,4.412936687469482
723,Many of them share almost identical design themes.,1.25,4.086860656738281
724, There is an image of a white guy.,2.0,6.394752502441406
725, this is picture of a Swedish couple fighting as their young child watches.,2.25,4.470707416534424
726, A man is holding a knife over a woman's throat while clasping her mouth so she can't scream.,1.75,5.498524188995361
727, White man has silver hair.,1.5,3.44655442237854
728, A man has unusually inflamed eyes and they are discharged.,1.25,4.724637985229492
729," surprised baby, super cute with the dress up, sees something she is interested in, playful.",1.5,5.233700275421143
730, HE is wearing a colorful tie and white shirt .,1.5,5.819255828857422
731,"Online, we were labeled as criminals — or worse.",6.75,4.859006881713867
732, A mans face is extremely deformed by some sort of disease.,2.25,3.8056089878082275
733, A woman holding a cigarette in her left hand and is wearing eye liner.,2.0,5.937729358673096
734, There is a man and woman with arms crossed on opposite sides of the bed.,2.0,5.332179546356201
735,"The picture is very blurry, one person is holding a gun, another is holding something we cant see b but it looks like the home they are in is already in shambles.",1.75,4.5729827880859375
736," A guy staring at me, unimpressed.",1.0,4.9929046630859375
737, It is hard to look at the burns because they are so bad.,1.25,3.5615129470825195
738,a young woman is sitting on a beach.,2.0,3.608304262161255
739," A man holds a gun to his own head, with his finger on the trigger.",2.0,6.256703853607178
740, The man with the gun is wearing a hat.,1.75,6.427175998687744
741, A mans head is being held.,1.5,5.658255100250244
742, Someone may have punched her in the face.,1.75,3.3255105018615723
743," A car is flipped over, and firefighters are tending to someone lying next to the car.",1.75,3.6218018531799316
744," This is a calming image, stress free.",1.5,5.6834330558776855
745, You can barely make out that this used to be a person's face.,2.0,5.2461066246032715
746, She is wearing a denim light jacket.,1.75,3.8522088527679443
747, The boy looks sad.,1.5,4.532483100891113
748, Man with some cooled soup.,2.5,4.379131317138672
749,There is a smiling man with a moustache and dark brown hair.,2.0,4.608955383300781
750, He has a watch on and the knife is short and black.,2.25,4.96486234664917
751," A knife is being held in an aggressive manner, I'm not really sure if it is being used to assault anyone.",2.25,3.050436019897461
752,I don't know what the hell I'm looking at but I hate it bloody and gross.,1.5,6.142849922180176
753," This boy is leaning against a brown wooden fence wearing a red shirt, jeans, and white shoes; this does not evoke any strong emotions in me.",1.0,5.587581634521484
754,"But, then again, Door County isn’t your typical sleepy rural community.",1.5,4.871550559997559
755, There's a guy with a gun.,1.75,5.333211898803711
756, Two preteen kids are throwing up a smaller boy in the pool.,1.5,3.3089709281921387
757," tiger getting harmed, very sad animal abuse .",5.0,2.6850485801696777
758, An adult's finger is touching their hand.,1.5,4.331341743469238
759, His entire upper torso and face is covered in welts and bleeding blisters.,1.5,5.7868242263793945
760,The answer is clearly no.,1.25,3.871410369873047
761, The skin has come off of most of the hand.,1.75,5.560347080230713
762, there is an incision a few inches above her vagina.,2.0,5.51309871673584
763, There was a middle aged man who was covered in blood and it was awful.,7.0,6.162936210632324
764, she probably does this often as he has a pained .,4.0,4.922323226928711
765,"Most mornings of my freshman year of college I’d get up at 5:30, well before anyone else in my dorm was awake.",7.0,5.507222652435303
766, The man on the left is wearing glasses.,2.5,3.945336103439331
767," Decades ago, a woman had a gun pressed to her face by a man who was forcibly restraining her.",7.0,3.7133102416992188
768, A man holds a gun to a woman's face.,1.5,4.9446845054626465
769,A police officer is arresting someone in the past.,7.0,5.0655975341796875
770, there is a man dressed like a modern cowboy with a guitar that is singing into a microphone while sitting.,2.25,3.6353728771209717
771,How the fuck am I going to shoot this?',1.0,3.3530960083007812
772, these two people are waving by on a vacation but they isn't going anywhere their boat already dipped in the back lmao I'm annoyed by them.,1.75,3.037116765975952
773, Two of them have beards and the third man doesn't.,2.25,5.629185676574707
774, There is a small baby that has a tube in its mouth and splint around its arm.,1.25,5.411454677581787
775,Not all influencers think spending that much money on clothes is necessary.,3.0,4.447922706604004
776,A baby is emaciated and has tubes over his/her face.,2.0,3.0203585624694824
777, The photo shows a storefront selling meat. A man works in front of the storefront.,2.0,5.543526649475098
778, Kid is in cupboard looking up.,2.25,4.3631720542907715
779," A child looks somewhere past the camera, maybe 1 or 2 years old.",2.75,5.5137410163879395
780, the side of his face is all burnt and the flesh looks bubbling and charred.,3.5,5.917705535888672
781," parents fighting in kitchen in front of child holding teddy bear, man looks disinterested while woman looks ""hysterical"", staged photo.",3.5,5.140543460845947
782,"Blogger Aimee Song (@songofstyle) — one of the most famous influencers on Instagram, with 4.7 million followers — explains, “When I was starting out, I thrifted a lot and because I worked at two different retail stores, I got a discount.",7.0,7.037775993347168
783, They are white and the shirt is a long-sleeved.,1.5,5.831684589385986
784,This photo touches me in an odd way.,1.25,6.0436553955078125
785,"One month you get a couple of high-paying brand collaborations, and the next month, none.",5.0,4.915823936462402
786, A boy is posing for a picture.,1.0,4.623820781707764
787, A female cop is seen looking into the room in which the man is lying.,1.5,4.665599346160889
788,"So I wanted to be that binder queen,” she said.",1.0,3.426189422607422
789, The seated one has her hand on her head.,1.0,3.943791627883911
790, Man has his face blown up by a gun.,1.0,4.078367710113525
791, The picture is extremely gory.,1.0,5.359901428222656
792, This is an image of a man pointing a gun at the camera.,1.0,4.442359924316406
793, a picture of a man with dark hair and grey eyes staring at the camera intensely.,1.25,4.653656005859375
794,"In blackjack, this is like standing a soft 17: an ace and six.",1.0,3.9792227745056152
795, They seem happy and are all wearing tuxedos.,1.5,6.064675331115723
796, An image of a man attempting to choke a woman but this was years ago in a place far from here.,7.0,5.29374885559082
797, A close up of a woman.,1.5,3.2878775596618652
798," happy blonde baby lying on pillow on the floor with arms and legs outstretched, red carpet.",1.5,4.436431884765625
799, He does not look like a very nice guy based on his expression.,3.0,3.6077325344085693
800,Sometimes you doubt why she’s giving away everything.,4.0,5.973438739776611
801," white man red lighting looks like he's in the middle of talking, wearing suit can only see the top to chest, not looking at camera, short black hair, passionate.",1.0,6.242772102355957
802, A man has been dead for a while and the police officer is looking at him.,1.0,4.805119514465332
803," A woman seems bored and is placing her hands on her face, while another guy next to her is lounging on the couch also looking bored.",1.25,5.221744537353516
804,"This is weird, because in the media industry we keep attributing the filter bubble to young people, like blaming YouTube for creating a filter bubble for recommending similar videos.",1.25,3.784440040588379
805, It looks like his face was melted off.,7.0,2.5520548820495605
806, There is a man who seems to have been disfigured by some accident.,5.0,5.915500640869141
807, His shirt and pants are plaid - the combo would be cool today.,1.75,5.626686096191406
808, He seems to be enjoying himself.,1.75,4.291717529296875
809," She looks like she has been crying, she seems angry.",2.75,3.5541672706604004
810, this is a man wearing red and sunglasses holding a gun to the head of a man wearing white.,1.25,5.069120407104492
811,This is a healthy baby holding a dinger in its chubby Michelin man arms.,1.75,2.6834239959716797
812,But the company decided not to use it when we discovered it would push women away from computer science classes.,6.0,3.394481658935547
813,"They are not living in a filter bubble, but something has happened that has caused them to choose not to believe what is general knowledge.",5.0,6.000550270080566
814, I feel full of life looking at this photo and feel quite happy.,1.5,6.345889568328857
815, There is a body lying down in front of someone.,1.75,5.447587490081787
816, He possibly is upset that no one wants to hear him perform and does not look comfortable.,1.75,4.234681129455566
817, They are smiling at something past the camera.,2.0,3.594247817993164
818,An old white man is grabbing the curtain to look out the window to see a tree.,2.25,5.944854736328125
819,"Person, exhausted, sitting by window.",1.75,6.4118242263793945
820, It's pretty cute and chubby.,1.25,5.497631072998047
821, the girl is assessing her self-image right in front of the mirror.,2.75,7.108992099761963
822, A chef is holding a baby.,2.0,4.088834762573242
823, A woman seems to be going through a tough time.,3.0,6.473465919494629
824, There is a woman very expressively yelling at a guy who is in some shock but is also not engaging with this woman.,2.0,3.328000068664551
825," it looks like he has some kind of official jacket on, and it looks like there is snow on the jacket.",1.5,4.597208023071289
826, there are two black man and one man is holding a gun to the other man's head and demanding/yelling at him.,1.75,4.521406173706055
827,A police officer arresting a guy and he is screaming and there is people looking out side of a car I t.,1.75,3.973388195037842
828, A painting of a boy.,1.25,3.7376761436462402
829, A group of guys are being held captive in some ditch.,1.25,5.233162879943848
830, The mustache is creepy and makes me uncomfortable but his face is nice.,2.0,5.476944923400879
831, The lighting is weird and he looks orange / red.,2.25,3.7117414474487305
832,First they introduce 'alternative facts' in such a way that it creates doubt in people's minds.,1.75,4.295872688293457
833, She is sitting at a desk and seems to be working.,1.5,5.253493785858154
834, Maybe they just had a fight.,7.0,6.494329452514648
835,"In a darkened room piled high with 16 mm and 35 mm film cans, I watched a thin old man systematically strip these films bare of silver, leaving ghostly, translucent white strips of nothing scattered on the floor.",1.25,4.310277938842773
836, A man in a blue striped button down has his arm around the torso of a young woman.,1.5,4.475909233093262
837, He looks possibly worried about something.,1.5,5.707193374633789
838, An older couple waves from what looks like their vacation.,2.0,4.5272932052612305
839, The baby looks content and appears to be cooing at the moment the picture is taken.,1.5,5.0450592041015625
840,"These workouts were different, though.",7.0,6.513737678527832
841, I feel bad for the driver.,1.25,4.258636474609375
842, A body is in the frame with the head and chest covered in red welts.,1.75,5.043692588806152
843," Years ago, a person is killed in an accident.",7.0,3.631113052368164
844,"Anna Borges, a senior editor at SELF Magazine, recently wrote about the idea of chronic suicidal ideation for The Outline.",2.75,4.548654079437256
845," He looks sad, and the woman doesn't look very happy either.",2.5,2.882991313934326
846, Blotchy and disgusting and very disturbing.,1.25,5.934469699859619
847, But it might be a water logged corpse with very swollen facial features and blood.,1.75,4.961549282073975
848, There are bodies on the floor.,1.25,3.7057230472564697
849, Two boys are reading a book.,1.5,4.713593006134033
850, The baby is staring at something else.,1.75,3.3140316009521484
851, Both boys are wearing school uniforms of some sort.,1.5,5.95159387588501
852, 2 kids are reading a book together.,1.75,5.445852279663086
853, he is wearing a diaper and nothing else.,2.25,2.8567845821380615
854," Looking at this photo makes me feel mildly threatened, but there's also no one getting hurt in the image, and I'm not sure if he's actually attempting to hurt any.",1.5,5.28179931640625
855," This is a very happy picture, they look like 3 old guys attending a wedding or some fun occasion, they've probably been friends for a long time.",3.25,2.5797278881073
856," Looks like normal husband-wife little fight, I am not too worried about them because it looks like they are gonna be okay.",2.0,3.8541674613952637
857, The duct tape is silver.,1.5,3.3766605854034424
858, this is a bloody man.,1.25,6.968779563903809
859, This looks like an old guy posing in a building with a grimacing look on his face but maybe that's just his thing.,2.25,5.433723449707031
860," I would guess that they're having fun, but you can't really tell.",2.0,3.472912311553955
861, There is a man pointing a gun straight at the camera.,1.25,3.3920516967773438
862, The murderer is staring at me with his knife.,1.0,4.511048316955566
863, He also looks shot in his leg.,1.5,3.6214284896850586
864, They are both young boys.,1.75,3.09851336479187
865, The guy slams the girl on her face.,3.25,5.665579795837402
866," this happened a long time ago, the woman is now safe and away from anger.",7.0,4.149203777313232
867, There was a man holding a gun in a situation that occurred quite long ago.,7.0,4.548436164855957
868, Two hands hold his face.,1.0,4.805972576141357
869,I never got the question in my first five years at USC that I now get almost daily from students: “,7.0,3.4090144634246826
870," I do not know if she is married, she has a ring on her right ring finger.",3.0,5.019745826721191
871, I have no idea what happened to him but it is horrifying and very sad.,1.75,6.056292533874512
872, Ewwwww What even is this? Yikes.,1.0,2.5656635761260986
873," it looks like this man is about to commit suicide, the picture is really gloomy looking.",1.5,4.02097225189209
874, This is an image of a baby playing in the leaves in someone's yard.,1.75,5.860169410705566
875," Shirt is open with little breast remaining, face looks shocked, and blue.",2.0,4.349240303039551
876, he is wearing professional clothes.,1.5,3.1550111770629883
877, Their hands were bound and .,7.0,3.8041796684265137
878, The girl is looking at their parents arguing.,1.75,5.505223274230957
879,"Of the three moons in our solar system with confirmed water oceans — Enceladus, Titan and Jupiter's moon Europa — Enceladus has emerged as a special, primary target.",3.0,4.610723495483398
880, their eyes are huge and they look unstable.,1.75,5.5766754150390625
881,Emily B: Yes!,1.75,5.042979717254639
882, he is having a good time and smiling.,2.25,5.219465732574463
883, This is very disturbing.,1.25,4.628195762634277
884, the baby is lying down on a blanket and looks happy.,1.75,5.227476119995117
885, A man is gripping him.,1.5,3.3492937088012695
886, the baby is smiling and is very chubby.,1.75,4.087917804718018
887,"And later on, I realized that was kind of their policy.",7.0,5.538753509521484
888," The man in the middle is holding a pistol with both hands, and he is not wearing a shirt.",2.0,4.462706565856934
889, he has a dragon tattoo.,3.25,5.7631707191467285
890, Hopefully it was a quick death.,6.0,4.3178582191467285
891, An Asian woman is looking worryingly to her left.,1.5,4.916403770446777
892, The child's expression lacks emotion.,1.5,5.531538009643555
893, a posed looking photo of a man trying to choke a woman.,1.75,3.1736574172973633
894,An individual in dark clothing is above another man with his mouth open.,1.5,5.783638000488281
895," this man is in a bedroom with lots of guns, his face looks plain and peaceful, he has a mask on.",2.0,5.842852592468262
896,"Nathaniel James (@thenathanielmanual), a 27-year-old menswear and lifestyle blogger with 23,000 followers, says he does struggle with comparing himself to other bloggers, both men and women.",4.25,4.5627875328063965
897, There is a man.,3.25,4.2400922775268555
898,It is a family obligation to those that have paved the way.,1.75,4.8170366287231445
899,"On the same block as my restaurant, you’ll find a market, a beloved bookstore, a paint store, a firehouse, a gas station.",1.5,4.379222393035889
900, he had an afro.,7.0,3.816232204437256
901, A couple having fun at the beach they seem happy and they are having fun she has flowers he.,2.25,5.659236907958984
902, He is wearing a sweater and long pants but we cant see his face.,2.75,3.650052547454834
903," A young boy is hiding in the corner of his closet, being scolded by his mother.",3.0,4.631263256072998
904," He has several large cuts with stitches along his body, as well as a tube sticking out of his chest.",1.75,2.4772095680236816
905, A man slapped a woman harshly.,6.0,6.246410846710205
906, A police officer a female one checking a room where there is a man laying in the floor with blood.,1.75,6.345889568328857
907," There is a pale man with colored eyes, maybe in his late twenties looking at you with a cold, frozen expression on his face.",1.75,4.149803161621094
908,"These aren’t blogs primarily meant for telling a story, or establishing someone’s digital personality — they’re blogs for earning money.",1.75,2.8801779747009277
909, The boy didn't manage to last.,6.0,5.662310600280762
910, They were tired and hurt and hanging their head.,7.0,3.7572760581970215
911, the child is wearing a hat and jacket.,1.0,2.9307613372802734
912, A woman is holding a knife to a woman's neck somewhere far away from me.,7.0,4.3729705810546875
913, I am viewing a would be killer with a dangerous looking black hockey mask and he is brandishing a knife in a very threatening manner as to kill someone.,2.0,2.712714672088623
914, The disfigured body of a young child.,1.5,4.757867336273193
915,  I feel relaxed and like I would like to be there too.,1.0,3.7484934329986572
916, The car flipped over off the road.,3.0,5.417680740356445
917, they both look intrigued and confused on the book.,1.75,3.281812906265259
918, A man wearing a white button down shirt is standing.,1.25,3.899352788925171
919," Again, envious I'm not at the beach.",2.25,4.893014907836914
920,"The Texas Legislature established a Historic Texas Cemetery designation for recognition, protection and preservation of such sites.",6.75,6.026627063751221
921, I feel bad about this image.,1.5,5.548357963562012
922,"Aw, just a sweet old man looking at the weather outside, he might be looking for the mailman or something.",1.25,5.19242000579834
923, Looks very dim and gloomy.,1.75,3.941326379776001
924,"The analysis confirmed, the authors wrote, “what every woman already knew: women’s pockets are ridiculous.",5.25,4.93258810043335
925, a cute little baby with a pink towel on its head.,1.75,6.71868896484375
926,"I’m squirreling away money for retirement, I genuinely enjoy most days.",2.0,4.066792011260986
927," This lady is aggressive and looks like she wants to fight this guy, she's holding his collar and he looks scared like she doesn't normally do this/out of the blue.",2.0,3.5697576999664307
928, Men around car with bats and sticks.,1.75,5.4593048095703125
929,"James wants to write a book, open a restaurant, own a ceramics studio, and have his own clothing line.",2.5,5.984557151794434
930, This is a mangled face.,1.5,5.7308430671691895
931, The baby has a towel around its head.,2.25,4.968481540679932
932, a cute lil baby has a pink blanket over its head.,2.0,5.641483306884766
933,"Only a full ban — a federal ban, covering the use of facial recognition by government agencies, in public places, and in public contracts with private entities — can prevent our nightmares from becoming reality.",3.5,3.9564123153686523
934," I am looking at a man trying to kidnap a fearful woman into his van, and this man may be attempting to do a horrible action like.",1.75,5.833192825317383
935,""", people think you are asking them if they visited a newspaper site.",3.0,4.9185919761657715
936,A couple is having an argument some time ago in the past.,7.0,3.6219749450683594
937, White guy who has tears in his eyes.,1.25,4.994913101196289
938," blank stare, neutral mood, healthy look, no pain.",1.75,3.3294196128845215
939,"Either they have more followers than me, [or] they work with ‘better’ brands, have nicer bodies, a better face, a perfect smile.",3.0,5.430222988128662
940, An elderly man is standing away from a bunch of people who are seated.,2.75,5.742218494415283
941, Two siblings or friends having fun together.,2.5,6.310389518737793
942," The photo is nice, not necessarily positive, but bold.",2.0,6.212740898132324
943, This is a picture of a judge with wrinkles on his face.,1.75,4.4982686042785645
944, this woman looks like she is having a casual conversation on the phone maybe with a friend.,2.25,3.1197147369384766
945," The other man looks scared at the situation, and the first man looks .",2.0,6.233897686004639
946, it looks like a wedding! the guy in the middle has a flower pined on him.,4.75,4.208824634552002
947, The gun is silver.,1.25,3.3441052436828613
948,"They are fully aware what conclusions the scientists have made, they even used to believe in them.",2.0,2.993053436279297
949,a man is arguing with a woman who looks like she has a headache.,1.5,2.4677834510803223
950, She seems to be calm and collected and does .,2.0,6.118204116821289
951," little girl recovering from something, no physical damage that is noticeable, may be painful but does not show in the face.",2.5,6.522849082946777
952," A small child with some disability is sitting in a yellow stroller, while in a hospital.",3.0,4.594240665435791
