,response,score,observed
2289,"At the conclusion of her story of overcoming adversity and becoming a successful blogger, she appeals to her readers.",4.333333333,3.377521276473999
2290," There is a man sitting on a chair, singing and playing the guitar.",6.333333333,3.2697691917419434
2291,"The guy at the center of perhaps the greatest single play in NFL history: It's been called the ""butt fumble"" and it's easily one of the worst plays in QB Mark Sanchez's career and in the history of the NFL.",3.0,2.9550628662109375
2292,A heart is visible and the ribs of the individual have been surgically cut back.,6.333333333,2.900380849838257
2293,"Last month, one of those people, Edgar Maddison Welch, pleaded guilty to local and federal charges stemming from the day last year when he showed up at my pizza shop wielding an assault rifle and",5.0,2.7241945266723633
2294, There is a man in a judge's robe staring straight ahead with a gavel in his hand.,5.666666667,3.2683098316192627
2295,"A bloody, bruised, detached hand.",6.666666667,2.1603357791900635
2296, Her face has been destroyed and there are parts of her brain out.,5.666666667,3.179933786392212
2297, A man is holding another man by the collar in a threatening way.,5.0,2.5975944995880127
2298, His hands are clenched around the gun ready to pull the.,4.666666667,3.0610218048095703
2299,"This is the inside of someone's organs it's what looks like a liver, the rib cage is cut, its not your own body.",4.333333333,2.7957234382629395
2300," he is standing there in that crowd but off to the side, probably does not know he is being photographed.",3.333333333,2.658848285675049
2301, That's an indifferent face of a boy.,3.0,3.0150725841522217
2302," Very calming and serene like, definitely unnatural photo.",4.333333333,2.694779872894287
2303,He preferred a more experiential approach to creating the chaos of battle on set and finding the best way to capture it.,4.0,2.8854904174804688
2304, They look like they are fighting.,4.666666667,6.360991477966309
2305," A few decades ago, a man held another man at gunpoint.",5.666666667,2.6344714164733887
2306, The woman has her face in her hands and is leaning forward while the guy is slumped backward.,5.666666667,2.829671859741211
2307," There is a guy being held at his trench coat by another man in a suit, and the guy in the trench coat see.",4.333333333,3.5127758979797363
2308," They have a jacket on, and the image is quite blurred, but the eyes are in focus.",4.333333333,2.6408984661102295
2309, They're probably a couple and are escaping .,3.666666667,2.5184526443481445
2310, the man is standing with his violin.,6.333333333,3.1444411277770996
2311, People seem to be okay that are outside.,2.666666667,2.6696410179138184
2312, the person is lying down.,6.333333333,2.7699222564697266
2313, his shirt was white with strips a long.,6.0,2.9875707626342773
2314, I feel a bit scared when looking at this picture.,3.0,2.4315905570983887
2315, Their ribs are clearly visible through the skin.,5.666666667,2.6652655601501465
2316, There is a woman posed with her leg on her knee.,5.666666667,2.927103042602539
2317,Baby goofed up to many different things.,4.333333333,2.423356533050537
2318, He is wearing 2 types of plaid and  his home looks very bare.,4.666666667,2.78910493850708
2319, She looks angered and he looks as though he is trying to ignore her.,3.333333333,2.993114948272705
2320,"The most recent Healthy Minds Survey, an annual report on mental health on college and university campuses, found that one-third of undergraduate students in the United States wrestle with some kind of mental health issue, while more than 10% struggle with thoughts of suicide.",6.666666667,2.5133533477783203
2321," While he is going to heal, the long term effects will be the hardest part.",4.0,2.6499624252319336
2322, He doesn't have much expression.,2.666666667,2.8675737380981445
2323, maybe they're shooting.,2.666666667,3.0583596229553223
2324,"“Pregnancy is a huge part of any woman’s life,” reads the beginning of one post about early pregnancy symptoms on Journey to SAHM (SAHM stands for stay-at-home mom).",5.0,2.5314230918884277
2325,"In other words, the politicians are using the lie to win votes, by convincing people that they will be better off not believing in climate change.",4.0,3.0403788089752197
2326,"In it, she explained why she decided to skip school and protest, saying: “I school striked for the climate.",5.666666667,3.090794563293457
2327,"First of all, let's just start by debunking the whole filter bubble itself.",3.0,3.5064926147460938
2328, I feel very disturbed.,2.333333333,4.172562599182129
2329, It looks very painful.,2.666666667,2.642190456390381
2330, There is a hole where the nose should be.,6.0,3.918668031692505
2331, A knife is dangerously close to a woman's neck.,5.333333333,2.830315351486206
2332, A woman and many children are in a field of fruit or other edible plants and this is adorable .,3.333333333,4.468634605407715
2333, Is this a raid? Reminds me of Boston bomber and the suspense in whether he would be caught.,3.666666667,2.364957094192505
2334,There is a dismembered hand in the photo with exposed bone and blood at the end.,6.333333333,4.633303642272949
2335, She might be a mom.,2.0,2.861910104751587
2336, You can see two women outside looking tired.,6.0,2.628416061401367
2337, Looks like an alien movie because of the very yellow glow from the heating.,3.666666667,3.0549426078796387
2338," someone lying with a bunch of medical equipment they're face is all mangled and bloody, can't even see where the eyes are, tube going into mouth.",4.666666667,2.9773457050323486
2339,A boy crying.,6.333333333,3.2465152740478516
2340, He seems to have no teeth as his mouth is puckered inwards.,4.666666667,2.2442269325256348
2341, It looks like a movie poster from some 80s mob film.,3.666666667,2.9558210372924805
2342,There is no risk to taking one more card.,4.0,2.672426223754883
2343, There is a woman whose skull is dented.,5.666666667,3.2494075298309326
2344," However, this was years ago and in a city very far from here.",4.0,2.8052752017974854
2345, There is a woman that is dead.,6.666666667,2.7823612689971924
2346, There are dead bodies with clothes off.,7.0,2.624122142791748
2347, This photo is kind of calming.,2.666666667,2.5674328804016113
2348, The man has short hair.,5.333333333,3.87166690826416
2349,"Ask social or ethical questions in hiring interviews, not just algorithmic ones; if hiring managers asked, students would learn how to answer them.",3.333333333,3.2597763538360596
2350," The man holding the gun is wearing a black hat, black sunglasses and a black shirt.",5.666666667,2.2159976959228516
2351,A boy is crying while being consoled by a man who may be his father.,4.0,3.1526010036468506
2352,And you might not receive the payment until 30 days later.,4.333333333,3.2692642211914062
2353, I genuinely am gagging looking at this.,4.0,3.301886558532715
2354, It looks terrible.,2.666666667,3.313945770263672
2355, The boy is wearing white collared shirt.,6.333333333,2.36816668510437
2356, Hands hold a small pistol with fingers around the trigger.,6.0,3.556910991668701
2357, She looks focused and is holding a pencil.,5.0,2.9824209213256836
2358, A stern judge is about to make his judgment.,4.333333333,3.0969676971435547
2359, A man committing suicide with a gun .,6.666666667,2.932514190673828
2360," The woman also appears to have bruises on her neck, possibly inflicted by the man himself.",4.333333333,2.875448703765869
2361, There is a baby in a striped shirt.,5.666666667,5.14263391494751
2362, This individual is holding the tip of a weapon under his/her chin.,6.333333333,3.383765459060669
2363, The woman and man shown appear to be fighting.,4.0,2.882101058959961
2364, The baby seems content and in good health.,3.333333333,3.0719988346099854
2365, Something bad has happened.,3.666666667,4.236161231994629
2366,I feel bad for the parents.,2.333333333,2.5963876247406006
2367," Seems a little surprised about something, looking up at adult.",3.0,2.4450345039367676
2368, She is wearing a hat and sneakers and sitting on a chair near a table.,6.333333333,6.699918746948242
2369, She seemed to have some blankets on .,3.333333333,2.627458095550537
2370, A bottle of pills is open.,6.333333333,3.584228277206421
2371, Very very bloody and marred body of a woman.,6.0,2.8562960624694824
2372,"I’d never said it out loud before: I don’t want to commit suicide, but sometimes I don’t want to be alive either.",3.666666667,2.4047505855560303
2373,  Looks well taken care of which is comforting.,3.333333333,2.750117778778076
2374, Seeing an old man with a beard in his sad-ish eyes makes me feel sad too.,4.333333333,2.8244495391845703
2375,a .38-caliber handgun.,5.666666667,2.8498146533966064
2376,"this is a man staring into the camera, he is sneering kind of.",4.666666667,2.4532580375671387
2377," This is scary because the baby doesn't look human, and it is so clearly .",2.666666667,3.1880064010620117
2378," A man is grabbing a woman and forcing her into a blue van, but she is fighting back and pushing against his arm.",4.666666667,3.2622926235198975
2379," A little girl reading a book ,makes me feel interest in what is reading is interesting.",2.333333333,3.1678271293640137
2380, People are handcuffed to something far away from me and are being held hostage.,3.666666667,3.0481181144714355
2381, They are lying down on a white cloth.,6.333333333,2.3527679443359375
2382, Looks friendly .,3.0,2.7494313716888428
2383, She seems to either be sleeping or just thinking.,3.0,3.7414612770080566
2384,This is not a hard problem for clothing designers to fix.,4.333333333,3.1531219482421875
2385, A child watched in a doorway while an adult couple argue in a kitchen.,5.333333333,3.227468490600586
2386,Make it easier for external researchers to evaluate the impacts of your products: be transparent about how your algorithms work and provide access to data under appropriate data use agreements.,3.666666667,2.7677197456359863
2387," He is a white man, and he looks like he might be smizing or kind of grimacing/smiling at the camera.",3.666666667,2.7006688117980957
2388, This makes me nauseous.,3.333333333,5.442282676696777
2389, there is a woman being taken out of a burning building by firefighters.,5.666666667,3.156895637512207
2390, The mother is yelling while the dad just sits there.,5.333333333,2.8482093811035156
2391, He looks a little brooding.,4.0,2.798356771469116
2392,""" Think about what this does.",3.0,3.1078476905822754
2393, The way the gun is framed makes it jump out at you in a way that is unsettling.,3.333333333,2.85593843460083
2394,"Just last weekend, we learned that immigration authorities were scouring state databases of driver’s licenses, scanning millions of Americans’ faces without any consent in an attempt to locate and deport undocumented immigrants.",5.666666667,3.1549501419067383
2395," well groomed, middle aged man in a suit looks directly at the camera, slightly confused.",4.666666667,2.8680453300476074
2396, Looks like a surgery or something.,3.0,2.7112929821014404
2397,"After two years, Bilal told me she currently makes about $200 a month blogging, but she hopes to someday reach her goal of $5,000 a month, at which point she plans to take her family on a religious pilgrimage, as well as “sponsor” 20 kids whose parents don’t have the means to support them.",4.333333333,2.871370792388916
2398, A man's throat has been cut.,6.333333333,4.021073341369629
2399, They are holding bats and weapons.,6.0,3.4068121910095215
2400,"Now though, we’ve started going to bed shortly after the kids do, and giving up most of our TV time.",5.0,2.519052505493164
2401,Because humans are subject to cognitive bias.,4.666666667,2.886462926864624
2402," woman who looks like Emma Thompson with large glasses, looks confused, paper next to her with A grade on it, teacher probably, map in background, professional looking.",3.666666667,2.801318645477295
2403, The woman had curly hair.,6.333333333,3.774254083633423
2404," Long time ago, far away, a man was covered in blood in the upper body.",5.666666667,2.86448335647583
2405," They are both wearing white tees, though the little boy's is so big it goes past his knees.",5.666666667,2.691836357116699
2406, I would feel scared if I was the driver.,3.0,2.9384398460388184
2407, A baby looks at the camera from under a blanket.,6.0,3.5556793212890625
2408, There was a man pointing at another man.,6.0,2.6884498596191406
2409, she has her head in her hands and he is staring somewhere else.,5.0,3.0141050815582275
2410, the child was hooked u to machines and was crying.,5.333333333,2.6520586013793945
2411, There is a man holding a gun up to the cheek of a struggling woman.,5.333333333,2.633984088897705
2412, A woman who looks upset and is pushing a guy away.,4.0,2.9694125652313232
2413, He is wearing a black suit.,6.333333333,2.6199193000793457
2414,"My wandering thoughts didn’t go away, they just didn’t demand undue attention.",4.0,2.842215061187744
2415, This woman looks very focused and is probably trying to record some important data.,4.333333333,3.0448460578918457
2416,And it owes a lot to 8.5 x 11 printer paper.,2.666666667,3.1950182914733887
2417, Also like an image of poverty.,5.0,2.8873307704925537
2418, A man holding a gun with a cap and glasses and a guy driving looking at him .,6.0,3.316708564758301
2419,Aww poor baby I don't know if she's going to make it :( I hope so it looks like someone is here who really cares about her probably the mom I really hope they can be reunited.,3.333333333,3.7371788024902344
2420, Their eye is also swelling.,6.0,2.6262145042419434
2421, She appears to be lying.,3.333333333,3.3349549770355225
2422," A woman is looking down with her hands on her head, as the other woman is speaking to her.",5.666666667,2.711488723754883
2423, This photo makes me feel calm.,2.666666667,2.5814504623413086
2424,"In a post about how to carve out moments for self-care during the day, Bilal writes, “Go to an empty room and just enjoy the alone time in there.",3.333333333,3.3850839138031006
2425, A woman seems either annoyed or bored on the phone.,3.0,2.236255168914795
2426," Long ago in a far away country, a man was set on fire as another man beat him with a bat.",5.666666667,2.1435599327087402
2427," A man got his face busted open, It looks like he is dead.",5.666666667,3.057553291320801
2428," Ones wearing a suit, the other a jacket.",5.0,2.927908182144165
2429, the finger is burnt in the acid solution.,6.333333333,2.3756697177886963
2430, Sad to see though.,3.0,2.564798355102539
2431, An emergency two ems guys taking a person to the hospital and other guy helping seems like a really bad situation.,3.666666667,3.5918526649475098
2432,That baby is looking at something.,4.666666667,3.966150999069214
2433,"But then in the media, we often report about things in such a way that we create doubts.",3.333333333,3.0259652137756348
2434," She has a face of anger, and he has a face of annoyance.",4.0,5.55942964553833
2435, The skin seems to have split open at the side and knuckle.,5.333333333,3.121652603149414
2436, I'm looking at a c section located on the lower abdomen of a women.,6.666666667,2.96278715133667
2437," A very, very angry woman is screaming at a man.",4.666666667,3.4687747955322266
2438, He gripped her hair with his fist and she looked terrified and in pain.,4.333333333,3.098191738128662
2439, There's blood on her face especially on her nose.,5.666666667,3.572730779647827
2440, A man is shot.,6.666666667,3.523681879043579
2441, They may be dead or unconscious.,4.666666667,3.6500775814056396
2442, A man is holding a knife to a woman's neck as he threatens to kill her if he does not get his way.,5.0,2.843017101287842
2443, A woman is crazily yelling at this guy.,4.666666667,3.972169876098633
2444, An older girl/boy are throwing a young boy into the air.,5.666666667,3.722545623779297
2445," A nice couple on some sort of dock, looks like a retirement vacation.",3.0,3.5295591354370117
2446,Working out according to the energy and time I have.,3.0,2.767324209213257
2447, She looks like she died in pain.,4.333333333,2.8756232261657715
2448, It is uncomfortable looking at this .,2.333333333,3.2077622413635254
2449," The person is barefoot, so probably in their own home.",2.666666667,3.2179055213928223
2450, There's a man on fire in the photo.,6.333333333,3.237335205078125
2451, I'm worried for him though I hope he finds closure in his life.,2.0,3.1919968128204346
2452," He looks like he is being threatened, but the guy holding him has the most non-threatening.",3.666666667,3.7776989936828613
2453, White dude slaps white women clearly very hard.,5.666666667,3.7276060581207275
2454," He is very happy, wearing a collared shirt and sweater, longish brown hair, brown background.",4.333333333,2.9435994625091553
2455, The wall behind him is totally spattered with his blood.,5.0,3.297175168991089
2456, Maybe they've been burn.,3.0,3.0878472328186035
2457, One of the military man has his hand on a random guys shoulder.,5.333333333,2.3899354934692383
2458, It looks like there is a baby either being buried or unburied.,4.333333333,3.363499641418457
2459,We also know that news sites like Fox News generally have a very old demographic.,4.666666667,2.9703750610351562
2460, Young boys(maybe African American girl at end?) are sitting on bar in denim clothing and smiling.,4.333333333,3.2389254570007324
2461, A man is holding a knife to a woman's neck.,6.666666667,2.815725326538086
2462, In that place she was lying down.,6.333333333,3.536224365234375
2463, A woman has smeared mascara and is looking distraughtly at the camera.,4.0,3.6057517528533936
2464, this is a woman and a man sitting on a couch.,6.666666667,2.3773117065429688
2465,"happy warm, on the beach, vacation, freedom.",3.333333333,3.075230598449707
2466, There is a baby looking off at something.,4.333333333,3.5904369354248047
2467,There's a woman sitting at the beach on a sunny day.,6.666666667,3.727121353149414
2468," A surgery is going on, I feel not that bad because it is a blurry picture, not necessarily someone dying, there are four people working .",3.0,3.394037961959839
2469, there is a man with what appears to be pink eye in both eyes .,4.333333333,3.675729990005493
2470, There is a woman who is probably a teacher posing with a grading hw assignment with an A.,4.333333333,4.626657962799072
2471, there is a man that just slapped a women he seems upset .,5.333333333,2.7960596084594727
2472, there was a smiling baby a long time ago.,5.333333333,2.8906474113464355
2473, the burns look very painful.,4.0,2.9122538566589355
2474, This makes me feel pretty neutral.,3.333333333,2.965491771697998
2475,A woman whose hair is parted in the middle and is blonde sits on a beach with the ocean behind her.,6.333333333,3.3527214527130127
2476,"These bloggers — who generally don’t have other jobs — start their blogs initially hoping for a source of extra income, and then teach themselves to write posts and draw in readers as a way to reach their sales goals.",4.0,3.575362205505371
2477, there is a man with a gun pointing the gun at someone inside a car .,6.0,3.107017993927002
2478, there are two people behind the boy but you cannot see them.,4.666666667,2.760788917541504
2479, The chair is yellow.,7.0,3.249422788619995
2480, She wears what looks kind of like a school uniform as she reads.,4.0,3.434467315673828
2481, A doctor checking some sort of medical equipment and reading some information.,6.666666667,3.8182411193847656
2482, A man is holding a knife to a woman's throat.,6.666666667,3.450157880783081
2483, Guy who has a really red face.,4.333333333,3.4111406803131104
2484,This sort of cultural loss isn’t simply an American problem.,3.333333333,3.248800754547119
2485, There are three older men.,6.0,3.016521453857422
2486, This woman is holding the guy by his tank straps and is probably going to give his the business.,4.0,2.5892715454101562
2487, She seems upset with him and looks to be getting physically aggressive.,4.666666667,2.959397315979004
2488, Lots of goriness everywhere.,5.333333333,2.9821724891662598
2489, there is a man in a courtroom with duct tape over his mouth.,6.333333333,4.930981636047363
2490,And I agree that is a problem.,2.666666667,2.6790883541107178
2491, They look to be unconscious and their eyes are closed.,4.666666667,2.874605894088745
2492, A person or two hold him from behind.,5.333333333,2.686288356781006
2493, She seemed afraid .,3.333333333,2.785034656524658
2494, the baby is looking to the side and looks like its about to cry.,3.666666667,2.859286308288574
2495, I have little reaction because I'm not sure what the context is.,3.0,3.5457358360290527
2496, A young child is standing against a white tiled wall while looking at the camera with a neutral expression.,5.333333333,2.9826247692108154
2497,"Again... it's all really, really bad.",3.333333333,3.01196026802063
2498, That young woman seems lonely.,3.333333333,2.98152494430542
2499,a little baby is holding his mother's finger with his hand.,5.666666667,2.285764694213867
2500, This picture makes me feel very happy.,1.5,2.9377541542053223
2501,"He doesn't look happy but doesn't look too upset, just annoyed maybe.",2.0,3.016458034515381
2502, I wonder what has happened but some of the fingers are literally just ripped off.,2.875,3.976130962371826
2503, There is someone holding a gun to someone lese and it looks like a female by of the nails that are French tips.,6.0,3.1300816535949707
2504,"Then I lost my beloved dog, Spike — which, weirdly, felt the worst, coming on top of everything else.",1.75,2.759305715560913
2505,A very sick child is hooked up to a lot of machines sometime ago in the past.,6.5,4.744168281555176
2506, I don't know why he's crying but it's a very sad picture.,1.375,2.720541000366211
2507,Who keeps you alive one day at a time?,2.5,2.789778232574463
2508, A man pointed a gun at another man's head but this was in a city far from here and occurred many decades ago.,6.875,3.371124744415283
2509,There are two people yelling at each other with a child in between covering his ears.,5.875,2.7756223678588867
2510, He looks focused on the camera and is not expressing any emotion.,3.75,2.60903000831604
2511, A man struggles in his hospital bed.,4.75,3.4350790977478027
2512, An officer stand above him in the doorway.,6.5,3.092557430267334
2513," Long time ago, far away, a gun was pointing into the distance.",6.625,3.4963977336883545
2514, It looks like someone told him something amusing.,2.75,3.83978533744812
2515, His left eye is fully out of its socket and his face seems crushed.,5.875,3.2528672218322754
2516, A guys is severely shot on the side of his face and there is blood splattered everywhere.,5.375,3.716543674468994
2517, A woman sits at a desk and answers a phone while taking some note on a piece of paper in front of her.,6.75,5.690139293670654
2518, the mother of this child is going to collapse and I feel horrible for her.,1.625,3.600048542022705
2519,"Contemplation is just on the other side of boredom, if we can bear to get there.",1.75,3.7327499389648438
2520, Firefighters surround it.,6.125,2.0321524143218994
2521,there is a woman on the beach.,6.5,4.193450927734375
2522, a posed looking photo of a man trying to wrestle a woman into a car or van.,5.5,3.6478943824768066
2523, I like the fact they are holding hands together.,1.75,3.037865400314331
2524,"I can’t say I didn’t begin to understand the appeal of printables, the more time I spent in their environment.",1.625,3.217245101928711
2525, The man has one eyebrow raised and his brow is furrowed.,6.125,2.6950297355651855
2526," I am looking at someone about to slap another person in the face, evidenced by the blur of the camera and their facial expressions.",5.0,3.6067848205566406
2527,The scarred face of a man.,5.0,3.3010029792785645
2528, there is a gun against a man's head.,7.0,3.075932025909424
2529, they are annoyed with each other and are not looking at each other.,3.0,3.800846576690674
2530, Body is on top of blueish sheet.,5.75,2.604424238204956
2531,They came out in droves when we reopened.,4.0,2.9744138717651367
2532, The light makes his hair look green.,4.375,3.443561315536499
2533, This photo makes me feel kind of like laughing just because it seems like a sit-com-esque photo.,1.375,2.7454681396484375
2534, He appears to be sleeping.,4.125,3.4993975162506104
2535, I think it's some type of forest behind him.,3.5,2.9196619987487793
2536, His shirt and tie are heavily bloodstained.,5.5,3.012392997741699
2537,Organs of some sort it's kind of gross.,1.75,2.6770646572113037
2538, The man is smiling.,6.25,3.13220477104187
2539, I relate to the kid but he's got to get punished.,1.5,2.456141948699951
2540, He is wearing a black jacket.,6.5,3.1241672039031982
2541,There is a man laying on a windowsill.,6.75,3.3937153816223145
2542, Looks like a very staged photo so it is hard to take it seriously.,1.875,3.2901387214660645
2543, the girl was holding her head in her hands and the boy was pouting and looking away.,5.75,5.115913391113281
2544,The inside of the chest cavity is on display.,6.25,2.484142303466797
2545, I've seen worse in these experiment pics.,1.25,2.6146366596221924
2546, A chef with a kid makes me feel interested in why he is wearing the chef uniform.,1.25,3.032794952392578
2547, Two children are throwing their friend out of the water playfully.,3.125,3.204192876815796
2548,"In almost every arena imaginable, women have proved themselves equal to men.",3.625,2.8418822288513184
2549, She looks to be strongly resisting and has a strained look on her face.,3.0,3.202770233154297
2550," Somewhere in the world, someplace in time, an individual wears a mask.",5.5,2.863321304321289
2551, Just normal kinda weird he is just staring at us.,2.75,3.047199249267578
2552," happy baby with a pink towel draped over its head, smiling/laughing at some.",4.5,5.501434326171875
2553, There is a young man who seems supersaturated.,3.0,2.9263594150543213
2554, It is white and red and is missing eyes and a lip.,6.0,3.408855676651001
2555,"The recipe for pizza is simple: flour, water, yeast, salt, time, tomato, cheese and heat.",4.5,3.101323127746582
2556, A hand is holding him up and he's really tiny.,4.75,2.852966070175171
2557, An old man with possible liver or kidney disease .,4.375,3.844726800918579
2558,a man is being placed in a police car after the police detained him.,6.5,2.701190233230591
2559, He might be in a church based on the window shape in the background.,3.125,2.6755261421203613
2560,"Long time ago, far away, there is a baby born deformed and injured, going on life support.",6.375,4.1234540939331055
2561, The baby looks very happy and seems to be familiar with whoever is holding the came.,2.625,2.4920971393585205
2562,there is a man laying down and looking up or sleeping.,5.25,3.1169042587280273
2563,Tom Brady was the unanimous league MVP.,5.875,2.6737749576568604
2564, A woman is consoling a kid that is crying.,5.25,2.8232436180114746
2565," There is a white man looking straight into the camera, and therefore at me.",3.25,3.206669569015503
2566, disgusting body with all kinds of .,1.625,2.755275011062622
2567, The child has a teddy bear in her hand.,6.625,3.1496522426605225
2568, A man has a sword to his throat but this occurred in a far away country many years ago.,6.875,3.327288866043091
2569, Looks like a doll buried under rubble but I'm starting to think it's not a doll and it's actually a baby.,2.75,2.37239408493042
2570, he looks excited.,2.75,2.9856221675872803
2571, There was a man pointing a gun very close to the camera.,6.25,2.9843692779541016
2572,"More established salespeople earn a commission from the sales made by their recruits, hence the “multilevel” dimension.",5.625,2.6598501205444336
2573, A young woman who appears upset some kind of red flower/papery material at .,2.875,3.064147472381592
2574, a man is looking scared in the camera while a woman screamed at him a long time ago.,6.125,2.999451160430908
2575," A man is trying to hit a woman, and the woman is scared.",5.0,3.1141152381896973
2576, she is holding her face.,6.25,2.2667434215545654
2577,"“The goal is to not die,” she told me as she climbed the rocks by the pier.",5.375,3.5519962310791016
2578, The kid looks very scared of the mom or of something going on around him.,3.0,3.1141152381896973
2579, This photo is very gruesome.,2.125,3.667017698287964
2580, The face of a masked man.,5.0,3.3514108657836914
2581, he toiled through his life and now that he is old something horrible happened.,2.25,2.8653712272644043
2582, The rest of the image including the background is blurry.,5.75,2.2325568199157715
2583,"Two adults are arguing at each other, and a boy between them is covering his ears.",6.0,4.51779842376709
2584, A woman is looking into the screen and her hands are over her head.,6.25,3.077686309814453
2585, A little baby in a cute headband poses for a picture.,3.75,2.503876209259033
2586," A teacher with an A! yay, this makes me happy.",2.875,3.915620803833008
2587,Profiles of gay and lesbian users included the phrases much less often.,4.75,3.3356783390045166
2588, It looks painful the bullet has sliced apart he man's face.,3.5,2.28159236907959
2589, she has blonde puffy hair.,5.75,3.2312400341033936
2590, A young kid is staring up slightly towards the right of the camera.,5.875,3.7584421634674072
2591, A body is shown with I think its stomach? leaking out.,3.75,2.7845706939697266
2592, there is a man with a cap over his face with multiple guns on his bed .,6.625,3.5689985752105713
2593,This woman has a nasty gash on the side of her face.,4.875,3.337886333465576
2594, Very bloody and marred human? No human flesh.,5.5,3.5906248092651367
2595," both are wearing head coverings, the woman a handkerchief, the boy a hat.",5.875,6.114351749420166
2596, It makes me feel a little nauseous .,1.625,2.9416394233703613
2597, They are white.,6.625,3.235438346862793
2598," Two ladies, one seems disappointed and other one is checking on I feel the lady.",2.25,3.3403444290161133
2599,"Bilal wrote on her blog that she invested over $2,500 on blogging when she was starting out.",6.25,2.165626049041748
2600, Almost like he's at a wedding? Kinda makes me feel nostalgic.,1.75,4.790789604187012
2601, She is dressed professionally.,4.0,3.707237482070923
2602, This is certainly a country performer and his hat is amazing.,2.375,3.2407217025756836
2603, There is a gun pointed at the camera.,6.375,2.502056121826172
2604, Decades in the past a woman sits with a swollen eye and a black eye.,5.75,3.672440528869629
2605, a man is lying on a bed.,6.875,3.3380069732666016
2606," Somewhere in the world, someplace in time, a woman has a scar above her vagina.",6.625,2.752699851989746
2607, he has short hair.,5.5,2.5782992839813232
2608, this kid is probably going to die.,3.625,3.466399908065796
2609, He seems pretty content.,2.375,3.177891254425049
2610, It's weird to see this scene.,1.875,2.86108136177063
2611,"Her nod was so understanding, the pinch between her eyebrows so compassionate.",2.375,2.8977394104003906
2612, She is using both of her hands to try and dislodge .,5.125,3.2409048080444336
2613," In a picture from a long time ago, a man is holding another man by his coat sleeves.",6.625,4.435771942138672
2614,Julia P: The Surrender Experiment and Breaking the Habit of Being Yourself are great books about meditation.,1.625,3.372640609741211
2615, That's a smiling baby.,5.625,2.745347023010254
2616,And there is no risk in letting the clock run down under 10 seconds.,3.0,3.9396018981933594
2617,"“Beginning when the first plane struck, as the disaster literature would predict, the initial response was dominated by prosocial and adaptive behavior.",4.625,2.4593474864959717
2618, The girl is reaching out to slap the guy's face.,4.75,3.2083892822265625
2619,When I hear about the start-ups being created to design women’s clothing with functional pockets I have to laugh.,1.5,4.431779861450195
2620, At that time the child had bad injuries and had gauze wrapped around his face.,5.375,3.404306650161743
2621, She has short hair and is wearing a suit.,6.25,2.9505343437194824
2622, I think she's holding something.,3.375,3.821269989013672
2623," Long time ago, far away, someone was pointing gun at someone else.",6.875,3.424283981323242
2624, The baby looks completely unstressed and is very adorable.,2.375,3.0736849308013916
2625, A man is attacking a woman outside of her car.,6.5,3.0388195514678955
2626,"And for a lot of students, the answer seems to be, so I can design the latest social media app...",4.0,3.7266130447387695
2627,"A pretty neutral photo, kind of relaxing.",2.0,2.995215654373169
2628, This photo makes me fee.,1.375,2.51531720161438
2629, A child is running.,6.625,3.119170665740967
2630," The man looks curious, and is pursuing something.",3.875,6.940080642700195
2631, Seems like a disinterested couple or two siblings.,3.0,2.990980386734009
2632, there is dim light shining on his eyes and hands.,5.5,2.947476387023926
2633, His hand is on her face.,6.875,2.2245631217956543
2634, The child appears sad.,3.5,3.217799186706543
2635, A man wearing all read holds a gun to another mans head.,6.625,3.086747884750366
2636, it gives me a lot of hope and energy seeing people enjoy the snow.,2.125,5.519955635070801
2637, the lighting is really orange / yellow.,3.25,2.444863796234131
2638,"Long time ago, far away, someone was getting subverted.",6.0,2.559582233428955
2639, Her makeup was smudged under her eyes and she looked anguished.,3.0,3.1882529258728027
2640, A woman holds a child.,6.875,2.8940999507904053
2641, I'm looking at a man who is posed for a photography session.,5.5,2.4863367080688477
2642, They are wearing a white shirt.,6.625,3.9086434841156006
2643, the man is waving his knife.,5.875,2.5240445137023926
2644, A woman with large glasses stands in front of an assignment that has received an A grade.,5.75,4.446211814880371
2645, It is small and silver.,5.375,4.353249549865723
2646, A man and woman are having a disagreement in the past.,4.875,2.7737982273101807
2647, Man robbing a guy in car.,6.125,2.921827554702759
2648, The kitchen he is in looks old.,3.625,3.029456377029419
2649, there is a little boy and little girl walking across a sand path.,6.0,2.7602455615997314
2650,A old man looking out a window.,6.375,2.822298049926758
2651, Someone's neck has been slit.,6.875,3.367197275161743
2652, a graded paper has an a rating on it.,6.25,3.3128106594085693
2653,"Instruments on Cassini remotely sensed the depth of Titan's seas and measured their composition, confirming the liquid methane and finding a hint of other organic molecules as well.",6.0,2.828662395477295
2654, He just witnessed something that made him sad and afraid.,3.25,2.681339979171753
2655, A white male is holding an African American male at gunpoint.,6.125,3.63510799407959
2656, The baby is really cute and the picture makes me feel happy.,1.5,3.080772876739502
2657, He is covering her mouth.,5.75,3.30759596824646
2658, I feel really happy looking at this and hopeful for this child's future.,1.625,2.9602861404418945
2659, This baby seems extremely distressed and is in a hospital gown.,3.125,3.0831971168518066
2660, She looks happy and seems to be posing for a photo.,3.875,2.610530376434326
2661, A girl's face is ripped off and bloody.,6.0,3.9136433601379395
2662, A person has a very bloodied and cut up face some time ago in the past.,6.375,3.871215343475342
2663, They appear to be have been stripped of their clothes.,4.625,2.6713972091674805
